temperature,pressure,humidity,precipitation
-9.0,753.0,17.0,27.545662100456624
-9.0,753.0,29.0,24.75490196078432
-9.0,753.0,54.0,42.074284008813926
-9.0,753.0,66.0,44.72641322340809
-9.0,753.0,69.0,44.804866280672734
-9.0,753.0,97.0,50.141305175311764
-9.0,754.0,6.0,13.777777777777777
-9.0,754.0,20.0,14.93464052287582
-9.0,754.0,38.0,19.959148181888118
-9.0,754.0,40.0,22.202606488974048
-9.0,754.0,44.0,26.178440085064754
-9.0,754.0,49.0,30.11670421429072
-9.0,754.0,52.0,31.98486165350384
-9.0,754.0,88.0,35.86538461538462
-9.0,755.0,1.0,13.777777777777777
-9.0,755.0,5.0,13.777777777777777
-9.0,755.0,8.0,13.930905695611578
-9.0,755.0,14.0,14.93464052287582
-9.0,755.0,24.0,14.224598930481283
-9.0,755.0,26.0,13.930905695611578
-9.0,755.0,52.0,31.98486165350384
-9.0,755.0,63.0,36.11472151406472
-9.0,755.0,71.0,36.55555555555555
-9.0,755.0,72.0,36.55555555555555
-9.0,755.0,75.0,36.53579059829062
-9.0,755.0,88.0,35.86538461538462
-9.0,755.0,90.0,35.73302469135803
-9.0,755.0,100.0,35.07771164021164
-9.0,756.0,2.0,13.777777777777777
-9.0,756.0,6.0,13.777777777777777
-9.0,756.0,20.0,14.93464052287582
-9.0,756.0,21.0,14.743429286608267
-9.0,756.0,23.0,14.387799564270152
-9.0,756.0,29.0,13.777777777777777
-9.0,756.0,31.0,13.777777777777777
-9.0,756.0,38.0,19.959148181888118
-9.0,756.0,41.0,23.196319349208387
-9.0,756.0,62.0,35.932508307551274
-9.0,756.0,74.0,36.55555555555555
-9.0,756.0,86.0,35.99166666666666
-9.0,757.0,13.0,14.743429286608267
-9.0,757.0,14.0,14.93464052287582
-9.0,757.0,32.0,14.112554112554113
-9.0,757.0,33.0,14.112554112554113
-9.0,757.0,51.0,31.4
-9.0,757.0,79.0,36.37354651162791
-9.0,757.0,95.0,35.379590395480214
-9.0,758.0,0.0,14.626262626262625
-9.0,758.0,19.0,15.134053621448581
-9.0,758.0,22.0,14.626262626262625
-9.0,758.0,25.0,14.626262626262625
-9.0,758.0,33.0,14.626262626262625
-9.0,758.0,40.0,23.5297392880984
-9.0,758.0,49.0,30.11670421429072
-9.0,758.0,53.0,32.53432256766351
-9.0,758.0,64.0,36.02668755925907
-9.0,758.0,65.0,36.160730690507755
-9.0,758.0,83.0,36.16799645390071
-9.0,758.0,87.0,35.92933006535948
-9.0,758.0,91.0,35.66477272727274
-9.0,759.0,2.0,15.227272727272734
-9.0,759.0,3.0,15.227272727272734
-9.0,759.0,6.0,15.227272727272734
-9.0,759.0,9.0,15.227272727272734
-9.0,759.0,20.0,15.227272727272734
-9.0,759.0,31.0,15.227272727272734
-9.0,760.0,9.0,15.900178253119437
-9.0,760.0,11.0,15.900178253119437
-9.0,760.0,15.0,15.900178253119437
-9.0,760.0,32.0,15.900178253119437
-9.0,760.0,38.0,23.452217562980312
-9.0,760.0,39.0,24.786517669582906
-9.0,760.0,58.0,33.91253175045565
-9.0,760.0,67.0,35.99734422113612
-9.0,760.0,94.0,35.452586206896534
-9.0,761.0,1.0,16.632996632996637
-9.0,761.0,6.0,16.632996632996637
-9.0,761.0,39.0,26.480326202797684
-9.0,761.0,41.0,28.762473294950425
-9.0,761.0,50.0,32.349551856594125
-9.0,761.0,61.0,34.544517456739136
-9.0,761.0,97.0,35.23053278688525
-9.0,761.0,100.0,35.07771164021164
-9.0,762.0,12.0,17.416267942583744
-9.0,762.0,14.0,17.416267942583744
-9.0,762.0,22.0,17.416267942583744
-9.0,762.0,25.0,17.416267942583744
-9.0,762.0,30.0,17.416267942583744
-9.0,762.0,45.0,32.99686520376174
-9.0,762.0,76.0,35.64593301435406
-9.0,762.0,82.0,35.64593301435406
-9.0,762.0,90.0,35.64593301435406
-9.0,762.0,94.0,35.452586206896534
-9.0,762.0,96.0,35.30555555555554
-9.0,762.0,100.0,35.07771164021164
-9.0,763.0,2.0,18.24242424242425
-9.0,763.0,60.0,33.65479115479116
-9.0,763.0,69.0,35.43939393939394
-9.0,763.0,81.0,35.43939393939394
-9.0,763.0,90.0,35.43939393939394
-9.0,763.0,96.0,35.30555555555554
-9.0,763.0,97.0,35.23053278688525
-9.0,763.0,98.0,35.15456989247311
-9.0,764.0,0.0,19.10533910533911
-9.0,764.0,25.0,19.10533910533911
-9.0,764.0,35.0,26.309106227423104
-9.0,764.0,44.0,34.32269717037932
-9.0,764.0,62.0,34.32269717037932
-9.0,764.0,63.0,34.32269717037932
-9.0,764.0,71.0,35.22366522366525
-9.0,764.0,76.0,35.22366522366525
-9.0,764.0,96.0,35.22366522366525
-9.0,765.0,3.0,19.10533910533911
-9.0,765.0,18.0,19.10533910533911
-9.0,765.0,59.0,34.32269717037932
-9.0,765.0,66.0,34.82068369710766
-9.0,765.0,71.0,35.22366522366525
-9.0,765.0,88.0,35.22366522366525
-8.0,740.0,10.0,26.178440085064754
-8.0,740.0,24.0,34.77278139931677
-8.0,740.0,67.0,68.06202497959892
-8.0,740.0,78.0,69.9819289092531
-8.0,740.0,95.0,69.94332321966782
-8.0,740.0,98.0,69.86480387920687
-8.0,741.0,4.0,19.84089631234582
-8.0,741.0,9.0,25.244083699066564
-8.0,741.0,15.0,30.11670421429072
-8.0,741.0,28.0,35.95908380819511
-8.0,741.0,30.0,36.291204668362575
-8.0,741.0,41.0,43.58597122187354
-8.0,741.0,45.0,46.727616575201566
-8.0,741.0,50.0,50.402675746028294
-8.0,741.0,52.0,51.89208138557194
-8.0,741.0,56.0,55.073904459089256
-8.0,741.0,61.0,59.845229292103674
-8.0,741.0,62.0,60.969516719907254
-8.0,741.0,63.0,62.11409086252447
-8.0,741.0,69.0,69.98316219146629
-8.0,741.0,85.0,69.97727845790443
-8.0,742.0,10.0,26.178440085064754
-8.0,742.0,14.0,29.416951422916497
-8.0,742.0,44.0,45.97073296088704
-8.0,742.0,49.0,49.66965326374945
-8.0,742.0,66.0,66.30622062279805
-8.0,742.0,71.0,69.98301486199576
-8.0,742.0,72.0,69.98301486199576
-8.0,742.0,77.0,69.98229323373279
-8.0,742.0,90.0,69.96906480352413
-8.0,743.0,12.0,27.890991518514586
-8.0,743.0,15.0,30.11670421429072
-8.0,743.0,42.0,44.58304940882477
-8.0,743.0,53.0,52.65591398474966
-8.0,743.0,63.0,61.696236070376045
-8.0,743.0,98.0,69.86480387920687
-8.0,744.0,11.0,29.12612612612617
-8.0,744.0,15.0,30.11670421429072
-8.0,744.0,26.0,35.08004370109733
-8.0,744.0,29.0,35.786743563201384
-8.0,744.0,42.0,45.009608796653794
-8.0,744.0,43.0,45.77765671758492
-8.0,744.0,47.0,48.328274193799686
-8.0,744.0,54.0,53.437808747482684
-8.0,744.0,70.0,69.98058680785351
-8.0,744.0,71.0,69.98058680785351
-8.0,744.0,80.0,69.98058680785351
-8.0,744.0,85.0,69.97727845790443
-8.0,745.0,16.0,31.4
-8.0,745.0,36.0,39.1024494034069
-8.0,745.0,54.0,52.38892953413662
-8.0,745.0,66.0,65.36871212113967
-8.0,745.0,93.0,69.95811720786342
-8.0,745.0,94.0,69.95196916201877
-8.0,745.0,95.0,69.94332321966782
-8.0,745.0,96.0,69.93030393030394
-8.0,746.0,1.0,33.24744376278117
-8.0,746.0,3.0,33.24744376278117
-8.0,746.0,12.0,33.24744376278117
-8.0,746.0,25.0,34.79300138444644
-8.0,746.0,47.0,48.328274193799686
-8.0,746.0,56.0,54.66373941522027
-8.0,746.0,58.0,56.04618862584013
-8.0,746.0,96.0,69.93030393030394
-8.0,747.0,6.0,34.70084200099061
-8.0,747.0,7.0,34.70084200099061
-8.0,747.0,13.0,34.478298325866746
-8.0,747.0,19.0,34.282705597051695
-8.0,747.0,48.0,48.939347912368234
-8.0,747.0,70.0,69.98208104255757
-8.0,747.0,75.0,69.98208104255757
-8.0,747.0,79.0,69.98150838639987
-8.0,748.0,4.0,35.76744186046512
-8.0,748.0,9.0,35.670767092304054
-8.0,748.0,17.0,35.121996303142325
-8.0,748.0,26.0,35.717549442372025
-8.0,748.0,30.0,36.267239633070005
-8.0,748.0,34.0,36.55555555555555
-8.0,748.0,36.0,38.90293607928276
-8.0,748.0,48.0,48.939347912368234
-8.0,748.0,57.0,55.93814082975087
-8.0,748.0,80.0,69.98102477022184
-8.0,748.0,95.0,69.94332321966782
-8.0,749.0,0.0,36.3704722973263
-8.0,749.0,2.0,36.3704722973263
-8.0,749.0,11.0,36.180642987002095
-8.0,749.0,12.0,36.13261297697429
-8.0,749.0,34.0,36.57721872816213
-8.0,749.0,36.0,38.904185170110054
-8.0,749.0,46.0,47.47208444650656
-8.0,749.0,60.0,58.78692859965641
-8.0,749.0,67.0,68.06202497959892
-8.0,749.0,75.0,69.98287471816415
-8.0,749.0,86.0,69.97614145676063
-8.0,749.0,93.0,69.95811720786342
-8.0,750.0,9.0,36.48198814409487
-8.0,750.0,16.0,36.16470588235291
-8.0,750.0,18.0,36.16470588235291
-8.0,750.0,25.0,36.48198814409487
-8.0,750.0,40.0,42.73917388189277
-8.0,750.0,45.0,46.727616575201566
-8.0,750.0,47.0,48.208063877228085
-8.0,750.0,59.0,57.788074712004374
-8.0,750.0,67.0,68.06202497959892
-8.0,750.0,73.0,69.98316219146629
-8.0,750.0,82.0,69.9798322698007
-8.0,751.0,10.0,35.198056829814334
-8.0,751.0,11.0,35.13451438446366
-8.0,751.0,40.0,41.592146987900314
-8.0,751.0,46.0,46.1728386599875
-8.0,751.0,48.0,47.60289459918773
-8.0,751.0,67.0,58.250400729305746
-8.0,751.0,72.0,58.27961493239274
-8.0,751.0,86.0,55.32176033775662
-8.0,752.0,12.0,31.4
-8.0,752.0,23.0,31.4
-8.0,752.0,62.0,50.41542917818272
-8.0,752.0,68.0,51.14214497440044
-8.0,752.0,72.0,51.14214497440044
-8.0,752.0,79.0,51.14214497440044
-8.0,752.0,83.0,51.14214497440044
-8.0,752.0,93.0,50.49146295603388
-8.0,752.0,97.0,50.141305175311764
-8.0,753.0,18.0,27.11015527598323
-8.0,753.0,46.0,38.91453110877156
-8.0,753.0,81.0,45.43800594124431
-8.0,754.0,0.0,13.691125087351502
-8.0,754.0,30.0,13.691125087351502
-8.0,754.0,43.0,25.244083699066564
-8.0,754.0,46.0,27.890991518514586
-8.0,754.0,67.0,36.556873793905794
-8.0,754.0,69.0,36.57721872816213
-8.0,754.0,87.0,35.92933006535948
-8.0,755.0,24.0,14.224598930481283
-8.0,755.0,48.0,29.416951422916497
-8.0,755.0,75.0,36.53579059829062
-8.0,756.0,12.0,14.560954816709293
-8.0,756.0,25.0,14.072047423620614
-8.0,756.0,26.0,13.930905695611578
-8.0,756.0,40.0,22.099653152906996
-8.0,756.0,54.0,33.04933303151019
-8.0,756.0,61.0,35.713769791890634
-8.0,756.0,70.0,36.5734265734266
-8.0,756.0,75.0,36.53579059829062
-8.0,756.0,88.0,35.86538461538462
-8.0,757.0,4.0,14.112554112554113
-8.0,757.0,13.0,14.743429286608267
-8.0,757.0,23.0,14.387799564270152
-8.0,757.0,25.0,14.112554112554113
-8.0,757.0,30.0,14.112554112554113
-8.0,757.0,35.0,15.959963276256095
-8.0,757.0,47.0,28.67585306398616
-8.0,757.0,49.0,30.11670421429072
-8.0,757.0,68.0,36.47186147186149
-8.0,757.0,71.0,36.47186147186149
-8.0,757.0,75.0,36.47186147186149
-8.0,757.0,85.0,36.05229591836735
-8.0,758.0,1.0,14.626262626262625
-8.0,758.0,4.0,14.626262626262625
-8.0,758.0,13.0,14.743429286608267
-8.0,758.0,16.0,15.341176470588236
-8.0,758.0,25.0,14.626262626262625
-8.0,758.0,36.0,18.292433200780042
-8.0,758.0,40.0,23.5297392880984
-8.0,758.0,56.0,33.9442317759703
-8.0,758.0,77.0,36.34343434343434
-8.0,758.0,81.0,36.27546296296297
-8.0,758.0,94.0,35.452586206896534
-8.0,759.0,21.0,15.227272727272734
-8.0,759.0,31.0,15.227272727272734
-8.0,759.0,52.0,31.98486165350384
-8.0,759.0,56.0,33.59995775652458
-8.0,759.0,59.0,34.62144841833053
-8.0,759.0,61.0,35.20018666684579
-8.0,759.0,69.0,36.193181818181806
-8.0,759.0,82.0,36.193181818181806
-8.0,759.0,94.0,35.452586206896534
-8.0,759.0,95.0,35.379590395480214
-8.0,760.0,2.0,15.900178253119437
-8.0,760.0,4.0,15.900178253119437
-8.0,760.0,7.0,15.900178253119437
-8.0,760.0,17.0,15.900178253119437
-8.0,760.0,25.0,15.900178253119437
-8.0,760.0,26.0,15.900178253119437
-8.0,760.0,31.0,15.900178253119437
-8.0,760.0,43.0,28.668087117562834
-8.0,760.0,54.0,32.3222750414598
-8.0,760.0,66.0,35.922167071963365
-8.0,760.0,69.0,36.024955436720155
-8.0,760.0,79.0,36.024955436720155
-8.0,760.0,90.0,35.73302469135803
-8.0,761.0,3.0,16.632996632996637
-8.0,761.0,31.0,16.632996632996637
-8.0,761.0,36.0,21.498635699262657
-8.0,761.0,50.0,32.349551856594125
-8.0,761.0,92.0,35.59523809523809
-8.0,762.0,22.0,17.416267942583744
-8.0,762.0,24.0,17.416267942583744
-8.0,762.0,33.0,17.416267942583744
-8.0,762.0,34.0,17.416267942583744
-8.0,762.0,35.0,20.60793702983153
-8.0,762.0,76.0,35.64593301435406
-8.0,762.0,80.0,35.64593301435406
-8.0,763.0,22.0,18.24242424242425
-8.0,763.0,23.0,18.24242424242425
-8.0,763.0,29.0,18.24242424242425
-8.0,763.0,61.0,33.65479115479116
-8.0,763.0,64.0,34.64138746411385
-8.0,763.0,82.0,35.43939393939394
-8.0,763.0,89.0,35.43939393939394
-8.0,763.0,96.0,35.30555555555554
-8.0,764.0,2.0,19.10533910533911
-8.0,764.0,16.0,19.10533910533911
-8.0,764.0,28.0,19.10533910533911
-8.0,764.0,46.0,34.32269717037932
-8.0,764.0,49.0,34.32269717037932
-8.0,764.0,66.0,34.82068369710766
-8.0,764.0,79.0,35.22366522366525
-8.0,764.0,82.0,35.22366522366525
-8.0,764.0,86.0,35.22366522366525
-8.0,764.0,88.0,35.22366522366525
-8.0,765.0,0.0,19.10533910533911
-8.0,765.0,6.0,19.10533910533911
-8.0,765.0,11.0,19.10533910533911
-8.0,765.0,12.0,19.10533910533911
-8.0,765.0,21.0,19.10533910533911
-8.0,765.0,29.0,19.10533910533911
-8.0,765.0,33.0,19.10533910533911
-8.0,765.0,62.0,34.32269717037932
-8.0,765.0,68.0,35.22366522366525
-8.0,765.0,74.0,35.22366522366525
-8.0,765.0,79.0,35.22366522366525
-7.0,740.0,7.0,23.196319349208387
-7.0,740.0,8.0,24.2518499048011
-7.0,740.0,22.0,33.97875396780907
-7.0,740.0,45.0,46.727616575201566
-7.0,740.0,59.0,57.788074712004374
-7.0,740.0,70.0,69.98329008165074
-7.0,740.0,99.0,69.73374933262146
-7.0,741.0,12.0,27.890991518514586
-7.0,741.0,26.0,35.433291465611006
-7.0,741.0,30.0,36.31284614411484
-7.0,741.0,33.0,36.5766645247738
-7.0,741.0,48.0,48.939347912368234
-7.0,741.0,53.0,52.65591398474966
-7.0,741.0,62.0,60.97300580453746
-7.0,741.0,67.0,68.0761769007621
-7.0,741.0,80.0,69.98102477022184
-7.0,742.0,0.0,22.97637795275593
-7.0,742.0,13.0,28.67585306398616
-7.0,742.0,14.0,29.416951422916497
-7.0,742.0,22.0,33.97875396780907
-7.0,742.0,25.0,35.11954097408996
-7.0,742.0,52.0,51.89208138557194
-7.0,742.0,67.0,68.04573232024119
-7.0,742.0,76.0,69.98260697697403
-7.0,743.0,2.0,26.358649789029517
-7.0,743.0,8.0,26.358649789029517
-7.0,743.0,16.0,30.777150730974213
-7.0,743.0,18.0,31.98486165350384
-7.0,743.0,24.0,34.75915221579964
-7.0,743.0,63.0,61.696236070376045
-7.0,743.0,64.0,63.01675730023029
-7.0,743.0,65.0,64.4846973041696
-7.0,743.0,80.0,69.98102477022184
-7.0,743.0,81.0,69.98046956952949
-7.0,744.0,32.0,36.19907522911363
-7.0,744.0,33.0,36.26245105390317
-7.0,744.0,54.0,53.437808747482684
-7.0,744.0,57.0,55.317452629454344
-7.0,744.0,60.0,57.76129420100825
-7.0,744.0,63.0,61.13302522437985
-7.0,744.0,74.0,69.98058680785351
-7.0,744.0,83.0,69.97909975303419
-7.0,744.0,86.0,69.97614145676063
-7.0,745.0,3.0,31.4
-7.0,745.0,14.0,31.4
-7.0,745.0,19.0,32.20587996162414
-7.0,745.0,50.0,50.72034438285838
-7.0,745.0,53.0,51.920300252912575
-7.0,745.0,59.0,55.77356611500192
-7.0,745.0,66.0,65.36871212113967
-7.0,745.0,74.0,69.97825549789968
-7.0,745.0,78.0,69.97825549789968
-7.0,745.0,99.0,69.73374933262146
-7.0,746.0,3.0,33.24744376278117
-7.0,746.0,40.0,43.2905011154814
-7.0,746.0,43.0,45.77765671758492
-7.0,746.0,46.0,47.76235738901199
-7.0,746.0,60.0,57.76129420100825
-7.0,746.0,66.0,65.82305736675964
-7.0,746.0,67.0,67.77880862169519
-7.0,746.0,78.0,69.98058680785351
-7.0,746.0,79.0,69.98058680785351
-7.0,746.0,84.0,69.97825549789968
-7.0,746.0,91.0,69.96624927713405
-7.0,746.0,94.0,69.95196916201877
-7.0,747.0,0.0,34.70084200099061
-7.0,747.0,5.0,34.70084200099061
-7.0,747.0,26.0,35.31478754889278
-7.0,747.0,34.0,36.43589743589746
-7.0,747.0,49.0,49.66965326374945
-7.0,747.0,50.0,50.402675746028294
-7.0,747.0,63.0,61.696236070376045
-7.0,747.0,78.0,69.9819289092531
-7.0,747.0,84.0,69.97825549789968
-7.0,748.0,4.0,35.76744186046512
-7.0,748.0,15.0,35.29058212879838
-7.0,748.0,17.0,35.121996303142325
-7.0,748.0,29.0,36.11472151406472
-7.0,748.0,30.0,36.267239633070005
-7.0,748.0,45.0,46.727616575201566
-7.0,748.0,53.0,52.65591398474966
-7.0,748.0,59.0,57.788074712004374
-7.0,748.0,69.0,69.98301486199576
-7.0,748.0,73.0,69.98301486199576
-7.0,749.0,24.0,36.225584884301114
-7.0,749.0,43.0,45.197309743416255
-7.0,749.0,58.0,56.84070755189587
-7.0,749.0,62.0,60.97300580453746
-7.0,749.0,89.0,69.97134870186524
-7.0,749.0,93.0,69.95811720786342
-7.0,749.0,96.0,69.93030393030394
-7.0,749.0,97.0,69.90852762280637
-7.0,750.0,6.0,36.578431372549026
-7.0,750.0,13.0,36.31414267834795
-7.0,750.0,14.0,36.266339869281026
-7.0,750.0,16.0,36.16470588235291
-7.0,750.0,21.0,36.31414267834795
-7.0,750.0,39.0,41.85940576287834
-7.0,750.0,51.0,51.14214497440044
-7.0,750.0,54.0,53.437808747482684
-7.0,750.0,55.0,54.24220710858569
-7.0,750.0,66.0,66.36164290621706
-7.0,750.0,80.0,69.98102477022184
-7.0,751.0,5.0,35.282874617737015
-7.0,751.0,35.0,36.499157983370125
-7.0,751.0,55.0,52.705653518820846
-7.0,751.0,69.0,58.27961493239274
-7.0,751.0,73.0,58.27961493239274
-7.0,751.0,75.0,58.27961493239274
-7.0,751.0,82.0,56.94388932377606
-7.0,751.0,85.0,55.804035119194154
-7.0,752.0,2.0,31.4
-7.0,752.0,8.0,31.4
-7.0,752.0,19.0,31.4
-7.0,752.0,23.0,31.4
-7.0,752.0,40.0,38.7563293229631
-7.0,752.0,41.0,39.71092537408355
-7.0,752.0,51.0,46.33225186253304
-7.0,752.0,57.0,48.87895038542186
-7.0,752.0,78.0,51.14214497440044
-7.0,752.0,79.0,51.14214497440044
-7.0,752.0,83.0,51.14214497440044
-7.0,752.0,99.0,49.81183820415078
-7.0,753.0,0.0,24.75490196078432
-7.0,753.0,1.0,24.75490196078432
-7.0,753.0,5.0,24.75490196078432
-7.0,753.0,41.0,35.5075913662003
-7.0,753.0,42.0,36.63165978509609
-7.0,753.0,56.0,42.68287646993334
-7.0,753.0,65.0,44.633780007108015
-7.0,753.0,67.0,44.783852678589525
-7.0,753.0,81.0,45.43800594124431
-7.0,753.0,86.0,46.7671171600609
-7.0,753.0,95.0,50.327795679826785
-7.0,754.0,1.0,13.612535612535613
-7.0,754.0,17.0,15.555555555555555
-7.0,754.0,25.0,14.072047423620614
-7.0,754.0,45.0,27.059508958137467
-7.0,754.0,49.0,30.11670421429072
-7.0,754.0,58.0,34.77278139931677
-7.0,754.0,74.0,36.56798245614036
-7.0,754.0,77.0,36.46087398373985
-7.0,754.0,80.0,36.32575757575757
-7.0,754.0,81.0,36.27546296296297
-7.0,754.0,85.0,36.05229591836735
-7.0,755.0,45.0,27.059508958137467
-7.0,755.0,54.0,33.04933303151019
-7.0,755.0,80.0,36.32575757575757
-7.0,755.0,93.0,35.524488304093545
-7.0,755.0,95.0,35.379590395480214
-7.0,755.0,97.0,35.23053278688525
-7.0,755.0,100.0,35.07771164021164
-7.0,756.0,0.0,13.706293706293707
-7.0,756.0,32.0,13.706293706293707
-7.0,756.0,45.0,27.059508958137467
-7.0,756.0,59.0,35.11954097408996
-7.0,756.0,82.0,36.22282608695652
-7.0,757.0,11.0,14.387799564270152
-7.0,757.0,13.0,14.743429286608267
-7.0,757.0,14.0,14.93464052287582
-7.0,757.0,25.0,14.112554112554113
-7.0,757.0,27.0,14.112554112554113
-7.0,757.0,36.0,17.61491184056652
-7.0,757.0,37.0,19.099243823117174
-7.0,757.0,52.0,31.98486165350384
-7.0,757.0,56.0,33.97875396780907
-7.0,757.0,58.0,34.77278139931677
-7.0,757.0,64.0,36.173643907299855
-7.0,757.0,66.0,36.392805620324786
-7.0,757.0,74.0,36.47186147186149
-7.0,757.0,85.0,36.05229591836735
-7.0,757.0,90.0,35.73302469135803
-7.0,757.0,96.0,35.30555555555554
-7.0,758.0,1.0,14.626262626262625
-7.0,758.0,25.0,14.626262626262625
-7.0,758.0,30.0,14.626262626262625
-7.0,758.0,32.0,14.626262626262625
-7.0,758.0,35.0,16.565816228667636
-7.0,758.0,36.0,18.292433200780042
-7.0,758.0,37.0,19.831881018810776
-7.0,758.0,40.0,23.5297392880984
-7.0,758.0,52.0,31.98486165350384
-7.0,758.0,77.0,36.34343434343434
-7.0,758.0,81.0,36.27546296296297
-7.0,759.0,5.0,15.227272727272734
-7.0,759.0,7.0,15.227272727272734
-7.0,759.0,46.0,29.089138798358928
-7.0,759.0,51.0,31.4
-7.0,759.0,57.0,33.95783348399109
-7.0,759.0,77.0,36.193181818181806
-7.0,760.0,19.0,15.900178253119437
-7.0,760.0,22.0,15.900178253119437
-7.0,760.0,25.0,15.900178253119437
-7.0,760.0,26.0,15.900178253119437
-7.0,760.0,40.0,25.95695528950002
-7.0,760.0,54.0,32.3222750414598
-7.0,760.0,61.0,34.91337066927841
-7.0,760.0,72.0,36.024955436720155
-7.0,760.0,78.0,36.024955436720155
-7.0,760.0,87.0,35.92933006535948
-7.0,760.0,96.0,35.30555555555554
-7.0,761.0,7.0,16.632996632996637
-7.0,761.0,15.0,16.632996632996637
-7.0,761.0,16.0,16.632996632996637
-7.0,761.0,17.0,16.632996632996637
-7.0,761.0,20.0,16.632996632996637
-7.0,761.0,40.0,27.70498963901352
-7.0,761.0,45.0,31.70565785488927
-7.0,761.0,46.0,32.19225696672503
-7.0,761.0,65.0,35.579738688864495
-7.0,761.0,72.0,35.841750841750866
-7.0,761.0,76.0,35.841750841750866
-7.0,761.0,91.0,35.66477272727274
-7.0,761.0,94.0,35.452586206896534
-7.0,761.0,97.0,35.23053278688525
-7.0,762.0,6.0,17.416267942583744
-7.0,762.0,20.0,17.416267942583744
-7.0,762.0,22.0,17.416267942583744
-7.0,762.0,54.0,32.99686520376174
-7.0,762.0,58.0,32.99686520376174
-7.0,762.0,67.0,35.605213077130855
-7.0,762.0,68.0,35.64593301435406
-7.0,762.0,75.0,35.64593301435406
-7.0,762.0,86.0,35.64593301435406
-7.0,762.0,97.0,35.23053278688525
-7.0,763.0,1.0,18.24242424242425
-7.0,763.0,14.0,18.24242424242425
-7.0,763.0,21.0,18.24242424242425
-7.0,763.0,22.0,18.24242424242425
-7.0,763.0,24.0,18.24242424242425
-7.0,763.0,42.0,33.65479115479116
-7.0,763.0,55.0,33.65479115479116
-7.0,763.0,97.0,35.23053278688525
-7.0,764.0,21.0,19.10533910533911
-7.0,764.0,32.0,19.10533910533911
-7.0,764.0,35.0,26.309106227423104
-7.0,764.0,44.0,34.32269717037932
-7.0,764.0,67.0,35.11468350334227
-7.0,764.0,74.0,35.22366522366525
-7.0,764.0,90.0,35.22366522366525
-7.0,764.0,97.0,35.22366522366525
-7.0,764.0,99.0,35.07771164021164
-7.0,765.0,8.0,19.10533910533911
-7.0,765.0,18.0,19.10533910533911
-7.0,765.0,23.0,19.10533910533911
-7.0,765.0,26.0,19.10533910533911
-7.0,765.0,42.0,34.32269717037932
-7.0,765.0,78.0,35.22366522366525
-7.0,765.0,85.0,35.22366522366525
-7.0,765.0,86.0,35.22366522366525
-7.0,765.0,89.0,35.22366522366525
-7.0,765.0,94.0,35.22366522366525
-6.0,740.0,9.0,25.244083699066564
-6.0,740.0,21.0,33.53062975875862
-6.0,740.0,49.0,49.66965326374945
-6.0,740.0,55.0,54.24220710858569
-6.0,740.0,58.0,56.84070755189587
-6.0,740.0,72.0,69.9833993586116
-6.0,741.0,0.0,18.87765537875693
-6.0,741.0,3.0,18.87765537875693
-6.0,741.0,10.0,26.178440085064754
-6.0,741.0,13.0,28.67585306398616
-6.0,741.0,24.0,34.77278139931677
-6.0,741.0,28.0,35.960564663131045
-6.0,741.0,51.0,51.14214497440044
-6.0,741.0,52.0,51.89208138557194
-6.0,741.0,60.0,58.78692859965641
-6.0,741.0,88.0,69.9732329569218
-6.0,742.0,4.0,22.97637795275593
-6.0,742.0,5.0,22.97637795275593
-6.0,742.0,16.0,30.777150730974213
-6.0,742.0,32.0,36.47914573961654
-6.0,742.0,33.0,36.535045127801354
-6.0,742.0,52.0,51.89208138557194
-6.0,742.0,67.0,68.04573232024119
-6.0,742.0,72.0,69.98301486199576
-6.0,742.0,87.0,69.97480884105909
-6.0,743.0,17.0,31.4
-6.0,743.0,19.0,32.53432256766351
-6.0,743.0,28.0,35.781571717537695
-6.0,743.0,33.0,36.414332518111785
-6.0,743.0,37.0,40.03517889505683
-6.0,743.0,41.0,43.79926205385037
-6.0,743.0,51.0,51.14214497440044
-6.0,743.0,52.0,51.89208138557194
-6.0,743.0,67.0,67.94272146124386
-6.0,743.0,75.0,69.98208104255757
-6.0,743.0,85.0,69.97727845790443
-6.0,744.0,5.0,29.12612612612617
-6.0,744.0,11.0,29.12612612612617
-6.0,744.0,27.0,35.343672014260235
-6.0,744.0,32.0,36.19907522911363
-6.0,744.0,34.0,36.28571428571428
-6.0,744.0,35.0,37.660609594143665
-6.0,744.0,45.0,47.15081357997902
-6.0,744.0,55.0,54.07801675733862
-6.0,744.0,60.0,57.76129420100825
-6.0,744.0,78.0,69.98058680785351
-6.0,744.0,95.0,69.94332321966782
-6.0,745.0,29.0,35.55607605400937
-6.0,745.0,33.0,36.085185392524586
-6.0,745.0,34.0,36.111111111111114
-6.0,745.0,36.0,39.1024494034069
-6.0,745.0,40.0,43.844933084675034
-6.0,745.0,68.0,69.97825549789968
-6.0,745.0,97.0,69.90852762280637
-6.0,746.0,4.0,33.24744376278117
-6.0,746.0,11.0,33.24744376278117
-6.0,746.0,17.0,32.766836445953594
-6.0,746.0,19.0,33.06792715156848
-6.0,746.0,24.0,34.48537238230198
-6.0,746.0,28.0,35.58111285266457
-6.0,746.0,45.0,47.15081357997902
-6.0,746.0,58.0,56.04618862584013
-6.0,746.0,60.0,57.76129420100825
-6.0,746.0,61.0,58.766313780924385
-6.0,746.0,90.0,69.96906480352413
-6.0,747.0,2.0,34.70084200099061
